hromada_code,hromada_name,raion_code,raion_name,oblast_code,oblast_name,type,hromada_full_name,hromada_center_code,hromada_center,lat_center,lon_center,travel_time,oblast_center
UA53020170000049108,Омельницька,UA53020000000034761,Кременчуцький,UA53000000000028050,Полтавська,сільська,Омельницька сільська громада,UA53020170010021077,Омельник,49.2164094,33.5524121,112.2,0
UA53020190000090557,Піщанська,UA53020000000034761,Кременчуцький,UA53000000000028050,Полтавська,сільська,Піщанська сільська громада,UA53020190010074656,Піщане,49.123642,33.398563,112.4,0
UA53020210000023587,Пришибська,UA53020000000034761,Кременчуцький,UA53000000000028050,Полтавська,сільська,Пришибська сільська громада,UA53020210010061426,Пришиб,49.046856,33.733024,100.1,0
UA53020230000086353,Семенівська,UA53020000000034761,Кременчуцький,UA53000000000028050,Полтавська,селищна,Семенівська селищна громада,UA53020230010086475,Семенівка,49.5972685,33.179559,122.0,0
UA53040010000091190,Гребінківська,UA53040000000081308,Лубенський,UA53000000000028050,Полтавська,міська,Гребінківська міська громада,UA53040010010092378,Гребінка,50.1206044,32.4289258,158.1,0
UA53040030000088898,Лубенська,UA53040000000081308,Лубенський,UA53000000000028050,Полтавська,міська,Лубенська міська громада,UA53040030010081016,Лубни,50.0118206,33.0030821,120.9,0
UA53040050000091161,Новооржицька,UA53040000000081308,Лубенський,UA53000000000028050,Полтавська,селищна,Новооржицька селищна громада,UA53040050010041819,Новооржицьке,50.022606,32.725002,143.4,0
UA53040070000083099,Оржицька,UA53040000000081308,Лубенський,UA53000000000028050,Полтавська,селищна,Оржицька селищна громада,UA53040070010084128,Оржиця,49.7875449,32.6997311,138.8,0
UA53040090000048649,Пирятинська,UA53040000000081308,Лубенський,UA53000000000028050,Полтавська,міська,Пирятинська міська громада,UA53040090010096696,Пирятин,50.2361111,32.5011111,153.3,0
UA53040110000034949,Хорольська,UA53040000000081308,Лубенський,UA53000000000028050,Полтавська,міська,Хорольська міська громада,UA53040110010080324,Хорол,49.7822104,33.2740646,95.9,0
UA53040130000097690,Чорнухинська,UA53040000000081308,Лубенський,UA53000000000028050,Полтавська,селищна,Чорнухинська селищна громада,UA53040130010015298,Чорнухи,50.2733333,32.9383333,175.9,0
UA53060010000060316,Білоцерківська,UA53060000000045271,Миргородський,UA53000000000028050,Полтавська,сільська,Білоцерківська сільська громада,UA53060010010044458,Білоцерківка,49.6792533,33.7820696,60.6,0
UA53060030000045288,Великобагачанська,UA53060000000045271,Миргородський,UA53000000000028050,Полтавська,селищна,Великобагачанська селищна громада,UA53060030010018743,Велика Багачка,49.7852778,33.7213889,81.3,0
UA53060050000024229,Великобудищанська,UA53060000000045271,Миргородський,UA53000000000028050,Полтавська,сільська,Великобудищанська сільська громада,UA53060050010086967,Великі Будища,50.458488,34.1396609,139.9,0
UA53060070000077527,Великосорочинська,UA53060000000045271,Миргородський,UA53000000000028050,Полтавська,сільська,Великосорочинська сільська громада,UA53060070010056575,Великі Сорочинці,50.023842,33.944321,101.8,0
UA53060090000098426,Гадяцька,UA53060000000045271,Миргородський,UA53000000000028050,Полтавська,міська,Гадяцька міська громада,UA53060090010040802,Гадяч,50.3701299,33.9950534,117.6,0
UA53060110000084138,Гоголівська,UA53060000000045271,Миргородський,UA53000000000028050,Полтавська,селищна,Гоголівська селищна громада,UA53060110010031598,Гоголеве,49.9230024,33.8226184,105.6,0
UA53060130000040567,Заводська,UA53060000000045271,Миргородський,UA53000000000028050,Полтавська,міська,Заводська міська громада,UA53060130010028447,Заводське,50.4052959,33.3973661,173.3,0
UA53060150000093603,Комишнянська,UA53060000000045271,Миргородський,UA53000000000028050,Полтавська,селищна,Комишнянська селищна громада,UA53060150010098797,Комишня,50.1838006,33.679619,155.2,0
UA53060170000064030,Краснолуцька,UA53060000000045271,Миргородський,UA53000000000028050,Полтавська,сільська,Краснолуцька сільська громада,UA53060170010077833,Красна Лука,50.4361716,33.975914,131.2,0
UA53060190000015369,Лохвицька,UA53060000000045271,Миргородський,UA53000000000028050,Полтавська,міська,Лохвицька міська громада,UA53060190010016735,Лохвиця,50.3595181,33.2741725,182.2,0
UA53060210000044776,Лютенська,UA53060000000045271,Миргородський,UA53000000000028050,Полтавська,сільська,Лютенська сільська громада,UA53060210010056848,Лютенька,50.20203,34.0387209,124.8,0
